WaferID,X,Y,BI_TEST_13,BI_TEST_14,BI_TEST_15,BI_TEST_16,BI_TEST_17,BI_TEST_18,BI_TEST_19,BI_TEST_20,BI_TEST_21,BI_TEST_22,BI_TEST_23,BI_TEST_24,BI_TEST_25,BI_TEST_26,BI_TEST_27,BI_TEST_28,BI_TEST_29,BI_TEST_30,BI_TEST_31,BI_TEST_32,BI_TEST_33,BI_TEST_34,BI_TEST_35,BI_TEST_36,BI_TEST_37,BI_TEST_38,BI_TEST_39,BI_TEST_40,BI_TEST_41,BI_TEST_42,BI_TEST_43,BI_TEST_44,BI_TEST_45,BI_TEST_46,BI_TEST_47,BI_TEST_48,BI_TEST_49,BI_TEST_50,BI_TEST_51,BI_TEST_52,BI_TEST_53,BI_TEST_55,BI_TEST_56,BI_TEST_57,BI_TEST_58,BI_TEST_67,BI_TEST_68,BI_TEST_69,BI_TEST_70,BI_TEST_71,BI_TEST_72,BI_TEST_73,BI_TEST_74,BI_TEST_75,BI_TEST_76,BI_TEST_77,BI_TEST_78,BI_TEST_79,BI_TEST_80,BI_TEST_81,BI_TEST_82,BI_TEST_83,BI_TEST_84,BI_TEST_85,BI_TEST_86,BI_TEST_87,BI_TEST_88,BI_TEST_89,BI_TEST_90,BI_TEST_91,BI_TEST_92,BI_TEST_93,BI_TEST_94,BI_TEST_95,BI_TEST_96,BI_TEST_97,BI_TEST_98,BI_TEST_109,BI_TEST_110,BI_TEST_111,BI_TEST_112,BI_TEST_113,BI_TEST_114,BI_TEST_115,BI_TEST_116,BI_TEST_117,BI_TEST_118,BI_TEST_119,BI_TEST_120,BI_TEST_121,BI_TEST_122,BI_TEST_123,BI_TEST_124,BI_TEST_125,BI_TEST_126,BI_TEST_127,BI_TEST_128,BI_TEST_129,BI_TEST_130,BI_TEST_131,BI_TEST_132,BI_TEST_133,BI_TEST_134,BI_TEST_135,BI_TEST_136,BI_TEST_137,BI_TEST_138,BI_TEST_139,BI_TEST_140,BI_TEST_141,BI_TEST_142,BI_TEST_143,BI_TEST_144,BI_TEST_145,BI_TEST_146,BI_TEST_147,BI_TEST_148,BI_TEST_149,BI_TEST_150,BI_TEST_151,BI_TEST_153
WAFER_23,-16,42,6.9167165756225595,11.566663742065401,-0.28832778334617604,-0.28805711865425104,-0.289109468460083,-0.28788676857948303,0.31766143441200295,0.316612541675568,0.31336861848831205,0.317200660705566,0.31444922089576693,-0.28953519463539096,-0.28907859325408897,-0.29142275452613803,-0.287608355283737,-0.29208046197891196,-0.28803378343582203,0.317180991172791,0.31647557020187395,0.31665232777595503,-0.136161550879478,3.27068185806274,-27.1740718744695,-27.215133741265202,-0.23542314409041895,-0.251403719175869,-0.26548113396529505,-0.27130991497870105,-0.257230510669615,-0.26053567125927696,0.2104356582322,0.22656367093532,24.2380792769836,24.2432433879003,24.280179786728702,24.346856662305104,24.351873435080105,24.2802179855062,-0.22212944372768104,59.787467762362205,0.6784104704856869,2883.0,6921.0,8184.0,0.0,-0.332006294456733,-23.713369955658003,-0.33025469292624604,-23.015918486635197,-0.338216494810695,-23.8184657064267,-0.33152858236462607,-23.627382688573604,-23.2738802878885,-0.354777000666218,-23.6082742048893,-0.34140120419579,-23.878976207925,-0.336624140118147,-23.5827974393032,-0.34442666674294703,-0.0395802999264561,-0.0341569830197841,-0.0441996803601796,-0.00565523805562407,-0.0499314865010092,0.0120562617667019,-0.0352795836988662,-0.0660329533275217,-0.0565614755032584,-0.0537500000064028,0.019970684661529996,-0.0475411923162028,-0.00704312697052956,-0.0491351386244787,-0.029411239665933,-0.0494516712024051,0.848097026348114,5.997754573822019,4.50291109085083,-0.287739783525467,-0.288792192935944,-0.288962423801422,-0.28862178325653104,0.315456122159958,0.316465526819229,0.31336861848831205,0.316759645938873,0.313418209552765,-0.28924113512039196,-0.28937262296676597,-0.29112875461578397,-0.288196414709091,-0.291785895824432,-0.28803378343582203,0.31644594669342,0.315887480974197,0.31606420874595603,-0.135646298527718,3.2696514129638703,-27.1740718744695,-27.2298129857518,-0.24275718146782302,-0.24109729679366898,-0.23900636847429302,-0.24410542209807298,-0.241785613752654,-0.231138173489853,0.20084875984593997,0.20306674741732397,24.267506887554198,24.2432433879003,24.265489628305698,24.324766854988397,24.3298163695727,24.272863811347605,-0.21698075158838,59.67588367639111,0.677765727043152,0.260249078273773,14713
WAFER_23,-17,42,3.7508955001831095,2.89897751808167,-0.288235306739807,-0.28763127326965304,-0.288366824388504,-0.288676649332047,0.310946434736252,0.31257438659667997,0.30903407931327803,0.31196644902229304,0.30856952071189897,-0.288366824388504,-0.287933349609375,-0.291161835193634,-0.28821191191673307,-0.29049816727638206,-0.2880882024765011,0.31155431270599393,0.31079936027526894,0.31094646453857394,-0.136181548237801,3.27013158798218,-27.253809093963397,-27.227799364482102,-0.223834504708975,-0.2094995608104,-0.20649223131385996,-0.219421124825203,-0.233738845167863,-0.215236013900721,0.24061594672275502,0.243486283579841,24.1717280005105,24.125889467541104,24.2647056438727,24.2335063376231,24.2206915572751,24.268039851449398,-0.225733188585764,65.8681165077724,0.68171238899231,7000.0,6241.0,8184.0,0.0,-0.27523441303856105,-23.6704800045118,-0.27603081775851,-23.579690605402003,-0.277305048257404,-22.8247063205345,-0.283676229173579,-23.3152859436814,-23.304137357627003,-0.289888106408398,-23.0779605772113,-0.28319837497292605,-23.2738748309202,-0.282561273934334,-23.5860607062932,-0.29418865210573103,0.166849588367768,-0.0214658939512447,0.16637218891446498,0.0119289325084537,0.16573494576732598,0.00486579665448517,0.16494377064191199,-0.0377312971977517,-0.0026684574550017697,0.159847900249588,-0.015628756955266002,0.16494362853336497,0.00686850398778915,0.163826712196169,-0.0215422915061936,0.15793935403962697,0.848097026348114,3.71412301063538,2.8376865386962904,-0.288235306739807,-0.28792548179626504,-0.288219720125198,-0.28838241100311307,0.31079933047294606,0.312427252531052,0.30903407931327803,0.31196644902229304,0.308716773986816,-0.288072615861893,-0.287933349609375,-0.291014730930328,-0.288506120443344,-0.29108706116676303,-0.288529545068741,0.311701446771622,0.31094646453857394,0.31094646453857394,-0.13566622138023401,3.2680702209472696,-27.290547222946802,-27.1983808488585,-0.228992831807773,-0.20876382222922998,-0.20649223131385996,-0.217212189568272,-0.227849398015678,-0.213763073020345,0.24208964077843104,0.25084906951633495,24.105514967231997,24.0303234022576,24.2058740695938,24.2629612330347,24.264851163024996,24.1870839090552,-0.22647027719813198,65.7405689707957,0.6818413138389591,0.260249078273773,14713
WAFER_23,-18,42,4.96297311782837,8.633119583129881,-0.28739932179451,-0.287538707256317,-0.288591116666794,-0.28739932179451,0.31285879015922496,0.312682658433914,0.311417728662491,0.312143176794052,0.311611771583557,-0.28707438707351696,-0.287198036909103,-0.2907737493515011,-0.287383884191513,-0.29116523265838595,-0.286958158016205,0.312309741973877,0.312299996614456,0.31232950091362,-0.135376811027527,3.28271484375,-27.3909827228636,-27.310707082506298,-0.25025457262017897,-0.24127268716256398,-0.24279299282170497,-0.24122391550918101,-0.24758568883953602,-0.247165104383384,0.194212702808727,0.188338788120745,24.3361355387606,24.2674996115966,24.2488276853692,24.275657779071498,24.277054762933396,24.2451187659753,-0.233049078701697,67.5319315632805,0.681607186794281,4685.0,6306.0,8184.0,0.0,-0.29172645099606603,-22.839969460619603,-0.302867135815177,-23.0548248509876,-0.29968407488922805,-23.2012462220155,-0.32323865184480394,-23.576845705974804,-23.155091184889898,-0.306368491465037,-22.9943470912986,-0.304140343132531,-22.712647478329,-0.305891035168315,-23.513184714829503,-0.321169665085108,0.0107195603504806,-0.0505842763232067,0.00180887127498863,0.0387590262107551,0.0032399327665189,-0.00414001988247037,-0.00295466406896594,0.0311683834297583,-0.007355993147939441,0.0013335181847651302,0.0243817339651287,0.0016506476185895699,0.0114396243588999,0.00212995132642391,0.019974322640336998,0.000548340040040785,0.848097026348114,5.04262351989746,4.63210773468018,-0.287546396255493,-0.287685751914978,-0.287708729505539,-0.28784051537513694,0.311976552009583,0.312682658433914,0.31127068400383,0.311407923698425,0.31072813272476196,-0.28766256570816,-0.287786155939102,-0.29092079401016196,-0.287383884191513,-0.2901343405246731,-0.287546396255493,0.311721503734589,0.312299996614456,0.31203535199165305,-0.13486149907112102,3.27962279319763,-27.376258003641897,-27.406649678596303,-0.254641804531275,-0.239808201740743,-0.244261116222333,-0.24268697984552998,-0.248318741569165,-0.251575471565957,0.18906109744420999,0.187605763812826,24.3728300119983,24.3116464844206,24.226801542681603,24.2683199758176,24.2990627157269,24.215734811150497,-0.236701907851966,67.4521652399562,0.6817361116409301,0.260249078273773,14713
WAFER_23,-19,42,4.06734371185303,3.2649013996124303,-0.288815587759018,-0.289403587579727,-0.288684129714966,-0.289697766304016,0.314975917339325,0.313260912895203,0.311790496110916,0.31487816572189303,0.311268419027328,-0.28950387239456205,-0.28807249665260304,-0.292630434036255,-0.28910169005394,-0.29274591803550704,-0.289403706789017,0.3140057027339939,0.314446806907654,0.31402522325515697,-0.135376900434494,3.25282835960388,-27.294232495478397,-27.3518489848357,-0.19036835396946103,-0.20062454098024302,-0.19636247827747896,-0.201266360022601,-0.198068605072876,-0.182289127792501,0.21062447785880103,0.206470517127855,24.3326012423495,24.3429221882252,24.248760382761198,24.1727866523433,24.1450434259605,24.2352743953234,-0.215960525906667,60.6554931437131,0.681265652179718,3762.0,6864.0,8184.0,0.0,-0.283754076235709,-23.170328859123398,-0.279452365248289,-23.434806280420197,-0.281842204685745,-23.801248971722103,-0.283435440451285,-23.468262952519602,-23.4395847655833,-0.28247950467630295,-23.2547699852148,-0.281682901004388,-23.2547699852148,-0.276584557923343,-23.1113808695227,-0.28534731200125,0.013131909781805,-0.0788350007496774,0.0121776224659698,-0.0534346327185631,0.0107438040686247,-0.0790314516052604,0.0121765708627208,-0.117153831524774,-0.031137460609898,0.00946948830460315,-0.0645268301013857,0.010743093525889,-0.0661202648188919,0.0113824398795259,-0.0437794369645417,0.010742695621957,0.848097026348114,4.09796953201294,3.25877475738525,-0.290138840675354,-0.28793329000472995,-0.28971341252327004,-0.28955072164535495,0.31556394696235696,0.3150252103805539,0.311790496110916,0.314290076494217,0.311121165752411,-0.28920984268188504,-0.28880763053894004,-0.292042344808578,-0.28880763053894004,-0.291715174913406,-0.290138840675354,0.314740836620331,0.31606414914131203,0.313731163740158,-0.1358922123909,3.25282835960388,-27.250012863078197,-27.3371369985398,-0.19846912380217002,-0.21238275849100302,-0.200779254555528,-0.212304755109471,-0.20909281772674101,-0.197004681012913,0.2150432152348,0.20867796024504104,24.3326012423495,24.490076611982698,24.292829039041,24.2389451159397,24.1303587245056,24.1764682868961,-0.19686208929670104,60.511978517752105,0.6813945174217221,0.260249078273773,14713
WAFER_23,-16,43,4.00042915344238,2.2544538974762003,-0.28866845369339,-0.28790235519409196,-0.288621991872787,-0.28793329000472995,0.31629893183708196,0.31430956721305797,0.31247684359550504,0.313544929027557,0.312927216291428,-0.28891581296920804,-0.288088113069534,-0.291414886713028,-0.28806492686271695,-0.29145222902298,-0.288374394178391,0.31400579214096097,0.31426045298576394,0.31541672348976096,-0.13597962260246302,3.2777504920959504,-27.0207874564221,-27.1358567260904,-0.16487325638081501,-0.19053992161843802,-0.195857055018678,-0.19667376705001502,-0.184039222972388,-0.187278914154376,0.24477384386045703,0.241057733774142,24.151266188710004,24.2714668274857,24.2524820350809,24.288858185173,24.293736714753297,24.292874513776002,-0.20603964401289002,60.6102657911833,0.680417120456696,7093.0,7299.0,8184.0,0.0,-0.268866244823585,-23.4233975788811,-0.268706884298808,-23.3947102969978,-0.276994398973329,-23.573211365146605,-0.26902563377007,-23.268803488463202,-23.7533058680128,-0.29723506145273904,-23.627399059478197,-0.27460376372801004,-22.905427613295604,-0.275400651617019,-23.315024009207303,-0.285600663119112,0.007729767048658691,-0.00355066731572151,0.0056581086482765395,-0.0274412741418928,-0.00199139549295069,-0.0274940248345956,0.0096413543815288,-0.0560849002795294,-0.0386989995604381,-0.0058210503084410396,-0.0211366568692029,-0.00039776182347850403,-0.0400468707084656,-0.0015136549791350301,-0.0306063157040626,-0.00279067080555251,0.848097026348114,3.92078852653503,2.27283191680908,-0.28793329000472995,-0.288637429475784,-0.288474977016449,-0.28910952806472806,0.315416932106018,0.315191775560379,0.313358873128891,0.31442704796791104,0.31322175264358504,-0.288768798112869,-0.28852921724319497,-0.29112088680267306,-0.28880003094673196,-0.29130494594574,-0.288374394178391,0.314593911170959,0.314701497554779,0.31556373834609996,-0.13597962260246302,3.2787811756133998,-26.9986976491055,-27.1431927103549,-0.188400292699953,-0.194953955201527,-0.18850778360501896,-0.18639018151134196,-0.18256838529850897,-0.18213793850918603,0.24993863689815,0.227823022669327,24.202639906434303,24.2641217482742,24.2524820350809,24.3035756284371,24.293736714753297,24.314895199495396,-0.206774203093119,60.482721892185495,0.680288195610046,0.260249078273773,14713
WAFER_23,-17,43,5.03242874145508,2.4150757789611803,-0.288064807653427,-0.288072615861893,-0.288808137178421,-0.288506120443344,0.31243708729743996,0.313143253326416,0.310387313365936,0.31215262413024897,0.310404121875763,-0.28867655992507896,-0.288506150245667,-0.29118525981903104,-0.288537263870239,-0.29173082113265997,-0.28791770339012107,0.311966478824615,0.311976224184036,0.311976224184036,-0.13593451678752902,3.2941272258758505,-27.3111181741115,-27.401376428315395,-0.2267819638746,-0.225536780362745,-0.23295062590023,-0.227755037940369,-0.233592885479084,-0.23325382869643396,0.216697230825957,0.217931685142503,24.192762793973102,24.221566491178198,24.302584279212198,24.222601496148897,24.2062287725275,24.2305795836728,-0.220005091478015,66.5308034513146,0.6811263561248779,4370.0,7013.0,8183.0,3.0,-0.28775215810128396,-23.888527721283,-0.28695549758595,-23.8980865105987,-0.287592825998217,-23.283068003365802,-0.300020644772303,-23.4121271205368,-23.9809396589408,-0.29715269533880895,-23.4551462199306,-0.301932630009105,-23.6574978771387,-0.29986131266923605,-23.6208506976254,-0.306075236267134,-0.00243517206399702,-0.10204712452832598,0.000592507376495632,-0.10523035598453098,-0.00100081365417282,-0.0991003616945818,-0.00179264247890387,-0.0528252712683752,-0.0255004124483094,-0.00880768880051619,-0.0304917193716392,-0.009761635055838271,-0.0654781615594402,-0.00896631036084727,-0.0288309820462018,-0.0108762492345704,0.848097026348114,4.97113180160522,2.38442540168762,-0.288064807653427,-0.288219720125198,-0.288808137178421,-0.28835901618003806,0.31243708729743996,0.31299614906310996,0.310828685760498,0.312005490064621,0.31025686860084495,-0.28852945566177396,-0.288506150245667,-0.291038155555725,-0.28868439793586703,-0.29114180803299,-0.288506120443344,0.31226065754890403,0.31227043271064797,0.31227043271064797,-0.135419175028801,3.29670405387878,-27.2890083579114,-27.246753234067,-0.22751946460175498,-0.225536780362745,-0.234425002076932,-0.221886992335385,-0.218130509210823,-0.229580564337084,0.20787939547517498,0.222346244527216,24.222252250183395,24.243665393441898,24.243683583336,24.3036192841828,24.250490241684,24.1646775975823,-0.23176805541425,66.3873215671629,0.6813842058181759,0.260249078273773,14713
WAFER_23,-18,43,4.258601665496831,2.0649619102478,-0.28736838698387107,-0.288134515285492,-0.288436353206635,-0.28722134232521096,0.312427580356598,0.313898175954819,0.311535596847534,0.31363335251808194,0.31200459599494895,-0.287376046180725,-0.287670075893402,-0.290897250175476,-0.287399232387543,-0.28994825482368497,-0.286633193492889,0.313005924224854,0.313633382320404,0.313055008649826,-0.135316625237465,3.28325223922729,-27.209383915760604,-27.325660994392802,-0.22782752751027102,-0.21615095135985002,-0.20898988850603897,-0.21744439493431897,-0.221221782226166,-0.214801133324727,0.18740199436706503,0.18180868721628896,24.3531449086731,24.272079826914702,24.2260230152169,24.344291887246104,24.228478650911697,24.2623500525951,-0.222275374994751,65.8565986668691,0.675706803798676,6321.0,6799.0,8184.0,0.0,-0.280593468460211,-23.700040401308797,-0.277251160696323,-23.991298803594,-0.288551291305339,-23.165273887570898,-0.27565960181164,-23.4119670494692,-23.730281100142697,-0.287914673435807,-23.281458197743603,-0.291256981199695,-23.6013638641452,-0.295395039984214,-23.6156884056982,-0.323884108865968,0.0193295193184895,-0.0693416950525716,0.0206018455628509,-0.0515974534209818,0.007708706561970759,-0.0426753103965893,0.016459409835078997,-0.0265572452917695,-0.0247200659941882,0.009938332823367091,-0.010730218491517,0.00818801026980509,-0.0518975866725668,0.0075549735356617,-0.0471081875730306,-0.00421010781792575,0.848097026348114,4.26472949981689,2.08334493637085,-0.28722134232521096,-0.28828158974647494,-0.28755399584770197,-0.28766247630119296,0.312280505895615,0.314633399248123,0.31197673082351696,0.31363335251808194,0.31259360909462003,-0.28781720995903004,-0.287964165210724,-0.291191339492798,-0.287399232387543,-0.291273504495621,-0.28722134232521096,0.312858879566193,0.314368665218353,0.313496202230453,-0.135316625237465,3.2842829227447496,-27.2240686172154,-27.421476261224605,-0.23003231319762601,-0.21688303775135898,-0.21045262599272999,-0.22110198472091702,-0.22195068538621898,-0.21553486817538198,0.18150538494410298,0.187671290063918,24.3531449086731,24.272079826914702,24.2186652030796,24.336970454896804,24.265227693831502,24.2331734625623,-0.22888849571245398,65.7609416521154,0.675577938556671,0.260249078273773,14713
WAFER_23,-19,43,4.36762237548828,2.75043773651123,-0.28970551490783697,-0.2882120013237,-0.28825065493583696,-0.29058772325515697,0.314544647932053,0.313299953937531,0.31238847970962497,0.31358420848846397,0.31169047951698303,-0.288923591375351,-0.28869178891181896,-0.293079346418381,-0.28868404030799893,-0.29037413001060497,-0.290146619081497,0.31401547789573697,0.313397884368896,0.31374111771583596,-0.137683570384979,3.2788071632385294,-27.389965907786998,-27.548179787118002,-0.208952300795318,-0.21058436061594002,-0.224734776566038,-0.20363845010251702,-0.210669981015599,-0.210127808486504,0.18908906440628898,0.173325744867725,24.046466933214102,24.279668650706302,24.208344257203898,24.192269847844702,24.3244830926415,24.1928664763691,-0.24762744033068898,64.3347520963289,0.682758390903473,4936.0,7590.0,8184.0,0.0,-0.27312071892993106,-23.821223294362397,-0.28076493663320395,-23.958182282512997,-0.282994477629472,-23.529788450105098,-0.292549714231427,-23.975700969458604,-23.639673599973303,-0.279809398762154,-23.4597173403017,-0.288727619590645,-23.841927031753603,-0.29669033096979497,-23.7575222854502,-0.286816572270254,0.01478727540416,-0.0906820787349716,0.000611066752753686,-0.0985855876933783,-2.5465851649642e-05,-0.0876352714840323,-0.00352571305484162,-0.0810505298431963,-0.113075657282025,-0.000186389570444589,-0.0733289198251441,-0.0005006199899071361,-0.0811141944723204,-0.00511732878294424,-0.0413219822803512,-0.0025725626073835896,0.848097026348114,4.37987327575684,2.7565631866455096,-0.29044070839881897,-0.28703585267066994,-0.289132922887802,-0.28970551490783697,0.31483867764473,0.314917415380478,0.312535494565964,0.312701970338821,0.311543256044388,-0.288776606321335,-0.289279967546463,-0.292491227388382,-0.288389980792999,-0.29125756025314303,-0.290146619081497,0.31386843323707597,0.31501510739326505,0.313152968883514,-0.137683570384979,3.2752001285552996,-27.412033887230802,-27.342253815732,-0.222184127096625,-0.21793454152430103,-0.225471012527123,-0.214665774933565,-0.22462901938524696,-0.221187136162371,0.18393167522390302,0.173325744867725,24.0318131545791,24.3753729591845,24.2745136347366,24.2729875026271,24.368559024878802,24.1559864662122,-0.229257324235732,64.1593287582509,0.6826294660568241,0.260249078273773,14713
WAFER_23,-16,44,5.62453651428223,3.8477232456207298,-0.28697359561920194,-0.28709748387336703,-0.286044955253601,-0.28697359561920194,0.31879040598869296,0.317534625530243,0.31595677137374895,0.321083039045334,0.314321130514145,-0.28681874275207503,-0.286021798849106,-0.289287567138672,-0.28853711485862704,-0.29035869240760803,-0.28697359561920194,0.317623764276505,0.31891751289367704,0.31800541281700107,-0.137596398591995,3.30835390090942,-27.0605360128684,-27.038806365453603,-0.257014448834525,-0.254199647997666,-0.24739225068515197,-0.252214277907115,-0.244656348513672,-0.24370766027459498,0.167472165912841,0.176705228227547,24.6234267251566,24.574928829679298,24.543200197513197,24.563631086493803,24.496026526321696,24.4980765273795,-0.177959449843001,63.52841592160979,0.677167892456055,3853.0,6201.0,8184.0,0.0,-0.316811593847888,-23.7361309700646,-0.31138509370976003,-23.795184461050702,-0.320163252354178,-23.964363208506303,-0.312023502146985,-23.819124180590702,-23.9787277678261,-0.313300319021437,-23.7026142713148,-0.31425793167727506,-23.758475435897697,-0.322876502423242,-24.3905014940538,-0.325908956710919,-0.0269095892235782,-0.0100426404969767,-0.0261050843164412,-0.0467825884697959,-0.0269142503839248,-0.0199306668946519,-0.0159054991399898,-0.040441591409035006,-0.0183572410605848,-0.0259483101672231,-0.0339005055138841,-0.0261089212472143,-0.0164491211762652,-0.0259614978403988,-0.0476320565212518,-0.0299499447464768,0.848097026348114,5.45910882949829,3.54750204086304,-0.28623825311660805,-0.286509275436401,-0.286044955253601,-0.287120670080185,0.3183492124080661,0.317387580871582,0.316544979810715,0.319465637207031,0.314321130514145,-0.286083430051804,-0.28572773933410606,-0.289287567138672,-0.287213772535324,-0.290800392627716,-0.286091178655624,0.318653255701065,0.317594021558762,0.31800541281700107,-0.137596398591995,3.3062915802002,-27.0973705482902,-27.1567187155597,-0.25113982360380804,-0.25273027404182397,-0.248867024765786,-0.250755363140343,-0.239509574839758,-0.236361529459828,0.15642061157450401,0.17596865120594896,24.5573246502317,24.531082090106803,24.535836928407697,24.5562750933459,24.4520688283956,24.4391740125138,-0.180174723141135,63.4167226962745,0.6770387291908261,0.260249078273773,14713
WAFER_23,-17,44,5.34000015258789,3.83180117607117,-0.28665563464164695,-0.28634575009346,-0.28666323423385603,-0.2862142026424411,0.317675620317459,0.31834158301353493,0.315251857042313,0.318518579006195,0.313801199197769,-0.28698065876960804,-0.287956565618515,-0.290016382932663,-0.286949872970581,-0.29188615083694497,-0.28636133670806896,0.318077117204666,0.31820455193519603,0.31646862626075706,-0.136318370699883,3.28960418701172,-27.117939680465497,-27.165382562088798,-0.24194932279897302,-0.23217938860398102,-0.250748342978113,-0.25316322194157703,-0.24347133376068103,-0.22868010773891,0.17484842373960402,0.166349678920596,24.376820874749697,24.468501578667198,24.4189614022616,24.444241716992103,24.3533595494227,24.374032363994,-0.208629955977813,64.33300586650151,0.679070472717285,3425.0,7544.0,8184.0,0.0,-0.312721624595724,-23.6409869103227,-0.29419470592984004,-23.4333583648549,-0.309048175495263,-23.800701455911604,-0.30745101753382204,-23.2576712733135,-23.909307856229102,-0.31879076800578304,-23.7112617469393,-0.311763329818859,-23.687305656494605,-0.304895593217225,-23.7927160924301,-0.30569415798709104,-0.0158646287218289,-0.0039508449845016,-0.00641969677417364,-0.0241834641201422,-0.016652165868436,-0.0345971784554422,-0.0169680163253361,-0.0970721885096282,-0.0236959749599919,-0.0152407721998316,-0.0312029442284256,-0.0172963439126761,-0.0486761564388871,-0.0139336009397084,-0.0712279870640486,-0.0152111567786051,0.848097026348114,5.21738195419312,3.57430553436279,-0.2862142026424411,-0.28634575009346,-0.28666323423385603,-0.28665563464164695,0.31782278418540993,0.31863585114479104,0.315546125173569,0.318518579006195,0.31394845247268705,-0.286539196968079,-0.287662327289581,-0.290016382932663,-0.286949872970581,-0.29291698336601296,-0.28636133670806896,0.317635715007782,0.318057417869568,0.316910028457642,-0.136318370699883,3.29063487052917,-27.132631657877898,-27.150697860633997,-0.240479636204327,-0.229971661269701,-0.244865674403627,-0.246558983008072,-0.235374017165668,-0.225745964144153,0.17190238565944999,0.15382283891085502,24.3988652073313,24.4905277213547,24.4189614022616,24.4809816649649,24.368058802792802,24.366694560740104,-0.183609046189304,64.285151893273,0.678941369056702,0.260249078273773,14713
WAFER_23,-18,44,6.31504106521606,8.281215667724611,-0.2862776517868039,-0.288343399763107,-0.28698942065239,-0.286130636930466,0.318190038204193,0.318807780742645,0.31778883934021,0.318336844444275,0.31336909532546997,-0.28654837608337397,-0.28671860694885304,-0.288196295499802,-0.28654855489730796,-0.29233574867248496,-0.28598362207412703,0.318954765796661,0.320876032114029,0.319218933582306,-0.136766523122787,3.2708578109741198,-27.2114357358078,-26.9054871750996,-0.275708259778185,-0.27054105089519004,-0.290321167994989,-0.281680712532761,-0.279656802604222,-0.26447438017385105,0.16300040783789901,0.179518124809874,24.4560233113589,24.4304246734828,24.455455786665002,24.4822585955262,24.4755265157437,24.3954764300724,-0.198676062268532,60.882590332767,0.683032989501953,1519.0,7286.0,8184.0,0.0,-0.334629419285193,-23.5723236983176,-0.34578906138449395,-23.385799067909797,-0.34451366559551394,-23.527685698354603,-0.34547019822639397,-23.267824872164102,-23.481452444684702,-0.34722387454166903,-23.4862345678266,-0.339252693493108,-23.3714508794947,-0.347383291909864,-23.463915567845103,-0.34833982454074397,-0.0310514280954521,-0.00960972101893276,-0.0364750576409278,-0.0206891854759306,-0.0372706665530131,-0.011186784831806998,-0.0364742049896449,-0.0270156306214631,-0.0191339495358989,-0.0390248828807671,0.0222971721086651,-0.0308946823679435,0.00799991539679468,-0.0371123007880669,-0.00159707269631326,-0.0355198324086814,0.848097026348114,6.26603889465332,5.67189741134644,-0.286571651697159,-0.28804937005043,-0.286842435598373,-0.28642463684082003,0.31833702325820895,0.31851378083229104,0.31705376505851696,0.31804287433624295,0.31292730569839505,-0.286842375993729,-0.286424607038498,-0.28760826587677,-0.28654855489730796,-0.292483001947403,-0.2862776517868039,0.318954765796661,0.320582002401352,0.318777948617935,-0.136251077055931,3.26982688903809,-27.2408506134525,-27.045400202041503,-0.268360963673331,-0.26834155164579,-0.28444492272683397,-0.278010617194013,-0.28112481231801195,-0.260798572071508,0.150490279793303,0.17216380854279098,24.4633611146128,24.445111193927,24.4481161644217,24.496936021023398,24.468190531479202,24.4028269662522,-0.18175171589973602,60.818816564278706,0.6827750205993649,0.260249078273773,14713
WAFER_23,-19,44,7.938335418701169,9.43405437469482,-0.287925362586975,-0.288041740655899,-0.287453293800354,-0.287778228521347,0.317272037267685,0.316957950592041,0.315045773983002,0.316957980394363,0.313663601875305,-0.287778407335281,-0.28820422291755704,-0.28996929526329,-0.28791001439094505,-0.293219387531281,-0.287631124258041,0.31697797775268605,0.316496789455414,0.31693813204765303,-0.135771527886391,3.28054285049438,-27.198178941034698,-26.9873980869306,-0.30696233466187606,-0.296463525728541,-0.30366791747837896,-0.298557893074758,-0.29786619393235,-0.29460258588187604,0.177086235453316,0.20241081699623498,24.3484755628742,24.3904687522445,24.3686063186033,24.367320293095002,24.428625692962697,24.4225248025032,-0.19896965852694798,64.7271081106737,0.685830950737,2220.0,7581.0,8184.0,0.0,-0.38356236586878395,-23.6591204156866,-0.38977714211796394,-23.4137169172755,-0.3921674078810611,-23.365912056760898,-0.380375297481805,-23.0950117838802,-23.3037644647993,-0.394079648913248,-23.240023438120303,-0.39025519527058294,-23.087044610292697,-0.393601595760629,-23.4647104662145,-0.39455770206586704,-0.0858503597100935,-0.0429990905104205,-0.0950931280385703,-0.0749078026274219,-0.09589041383151199,-0.0478212314192206,-0.0860102886690584,-0.0733580236556008,-0.0621748768026009,-0.0981206369488064,-0.082902261056006,-0.0973251985669776,-0.0351101334672421,-0.0973246017110796,-0.0557774910703301,-0.094773696446282,0.848097026348114,7.7237858772277805,4.76913166046143,-0.287484019994736,-0.28774756193161,-0.287747472524643,-0.28807246685028104,0.315800964832306,0.316663771867752,0.31475159525871305,0.316810876131058,0.312927275896072,-0.287778407335281,-0.28805711865425104,-0.290116399526596,-0.28835129737854,-0.293219387531281,-0.287778228521347,0.31653666496276894,0.316202610731125,0.316202700138092,-0.13525609672069502,3.28054285049438,-27.18346331676,-27.0168548013316,-0.304012530705222,-0.292785301780896,-0.298521001695917,-0.292682216240792,-0.30006447104824496,-0.293135059337146,0.163804799058198,0.189895800417617,24.392627892666503,24.383114578086,24.339184165000898,24.337836293852895,24.421284251729997,24.437227693852,-0.19676501494814103,64.5835389150307,0.6860889792442321,0.260249078273773,14713
